ExternalDataReferences,StudyDay,UniqueID,UniqueID2,T1_IPAddress,T1_StartDate,T1_EndDate,Now_Temparture,Now_Humidity,Now_Precipitation,Now_Precipitation,Now_Wind Speed,Now_Visibility,Now_Events,Now_Conditions,Now_Conditions,T2_IPAddress,T2_StartDate,T2_EndDate,Now_Temparture,Now_Humidity,Now_Precipitation,Now_Precipitation,Now_Wind Speed,Now_Visibility,Now_Events,Now_Conditions,Now_Conditions,,,Day_Temparture,Max_Temparture,Min_Temparture,Day_Humidity,Max_Humidity,Min_Humidity,Max_Precipitation,Min_Precipitation,Day_Snow,Max_Snow,Min_Snow,Snow Depth,Day_Wind Speed,Day_Visibility,Day_Events,Length of Visible Light
415000,11,41500011,4150009,68.51.198.223,4/14/16 10:30,4/14/16 10:31,,,,,,,,,,68.51.198.223,4/14/16 23:06,4/14/16 23:07,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,12,41500012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,50.153.213.56,4/15/16 19:10,4/15/16 19:13,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,13,41500013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,14,41500014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,15,41500015,41500011,68.51.198.223,4/18/16 10:00,4/18/16 10:01,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,16,41500016,41500012,68.51.198.223,4/19/16 10:12,4/19/16 10:13,,,,,,,,,,68.51.198.223,4/19/16 20:37,4/19/16 20:39,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,17,41500017,41500013,107.92.121.213,4/20/16 10:16,4/20/16 10:18,,,,,,,,,,68.51.198.223,4/20/16 19:01,4/20/16 19:03,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,18,41500018,41500014,68.51.198.223,4/21/16 10:30,4/21/16 10:31,,,,,,,,,,68.51.198.223,4/21/16 19:24,4/21/16 19:26,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,19,41500019,41500015,68.51.198.223,4/22/16 10:01,4/22/16 10:02,,,,,,,,,,68.51.198.223,4/22/16 21:55,4/22/16 21:57,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,20,41500020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,21,41500021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,22,41500022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,23,41500023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,24,41500024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,25,41500025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
415000,26,41500026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,10,41600010,41600010,170.232.28.4,4/13/16 20:06,4/13/16 20:10,,,,,,,,,,170.232.28.4,4/14/16 8:07,4/14/16 8:17,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,11,41600011,41600011,170.232.28.4,4/15/16 0:31,4/15/16 0:35,,,,,,,,,,68.62.103.44,4/15/16 9:53,4/15/16 10:03,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,12,41600012,41600012,170.232.28.4,4/16/16 0:16,4/16/16 0:19,,,,,,,,,,170.232.28.4,4/16/16 7:50,4/16/16 8:01,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,13,41600013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,14,41600014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,15,41600015,41600015,170.232.28.4,4/18/16 20:02,4/18/16 20:05,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,16,41600016,41600016,170.232.28.14,4/19/16 23:20,4/19/16 23:23,,,,,,,,,,170.232.28.4,4/20/16 7:18,4/20/16 7:24,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,17,41600017,41600017,170.232.28.4,4/20/16 20:03,4/20/16 20:05,,,,,,,,,,170.232.28.14,4/21/16 8:14,4/21/16 8:26,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,18,41600018,41600018,170.232.28.4,4/22/16 0:09,4/22/16 0:11,,,,,,,,,,170.232.28.4,4/22/16 9:10,4/22/16 9:15,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,19,41600019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,20,41600020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,21,41600021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,22,41600022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,23,41600023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,24,41600024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,25,41600025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
416000,26,41600026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,10,41700010,4170008,99.184.242.224,4/13/16 9:38,4/13/16 9:45,,,,,,,,,,99.184.242.224,4/13/16 18:01,4/13/16 18:06,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,11,41700011,4170009,99.184.242.224,4/14/16 9:06,4/14/16 9:10,,,,,,,,,,107.92.122.33,4/14/16 18:07,4/14/16 18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,12,41700012,41700010,99.184.242.224,4/15/16 10:03,4/15/16 10:06,,,,,,,,,,68.48.14.20,4/15/16 18:04,4/15/16 18:08,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,13,41700013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,14,41700014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,15,41700015,41700011,99.184.242.224,4/18/16 9:12,4/18/16 9:15,,,,,,,,,,99.184.242.224,4/18/16 16:51,4/18/16 16:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,16,41700016,41700012,99.184.242.224,4/19/16 8:52,4/19/16 8:55,,,,,,,,,,104.137.234.152,4/19/16 17:02,4/19/16 18:23,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,17,41700017,41700013,99.184.242.224,4/20/16 8:20,4/20/16 8:22,,,,,,,,,,99.184.242.224,4/20/16 16:50,4/20/16 16:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,18,41700018,41700014,99.184.242.224,4/21/16 8:35,4/21/16 8:38,,,,,,,,,,99.184.242.224,4/21/16 17:36,4/21/16 17:40,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,19,41700019,41700015,99.184.242.224,4/22/16 8:43,4/22/16 8:45,,,,,,,,,,99.184.242.224,4/22/16 18:17,4/22/16 18:21,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,20,41700020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,21,41700021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,22,41700022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,23,41700023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,24,41700024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,25,41700025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
417000,26,41700026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,10,42000010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,35.22.153.90,4/13/16 22:07,4/13/16 22:16,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,11,42000011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,12,42000012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,13,42000013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,14,42000014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,15,42000015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,35.10.65.250,4/18/16 20:18,4/18/16 20:20,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,16,42000016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,17,42000017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,18,42000018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,19,42000019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,20,42000020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,21,42000021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,22,42000022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,23,42000023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,24,42000024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,25,42000025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,26,42000026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,10,42100010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,11,42100011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,12,42100012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,13,42100013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,14,42100014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,15,42100015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,16,42100016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,17,42100017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,18,42100018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,19,42100019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,20,42100020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,21,42100021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,22,42100022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,23,42100023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,24,42100024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,25,42100025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
421000,26,42100026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,10,42200010,4220008,107.211.233.35,4/13/16 9:39,4/13/16 9:41,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,11,42200011,4220009,107.211.233.35,4/14/16 8:02,4/14/16 8:04,,,,,,,,,,70.194.1.78,4/14/16 18:01,4/14/16 18:05,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,12,42200012,42200010,107.211.233.35,4/15/16 11:21,4/15/16 11:23,,,,,,,,,,70.194.3.169,4/15/16 16:29,4/15/16 16:32,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,13,42200013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,14,42200014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,15,42200015,42200011,70.194.6.199,4/18/16 8:22,4/18/16 8:25,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,16,42200016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,107.211.233.35,4/19/16 18:01,4/19/16 18:04,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,17,42200017,42200013,107.211.233.35,4/20/16 9:55,4/20/16 9:57,,,,,,,,,,107.211.233.35,4/20/16 15:50,4/20/16 15:52,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,18,42200018,42200014,205.160.165.83,4/21/16 9:42,4/21/16 9:43,,,,,,,,,,70.194.15.235,4/21/16 16:00,4/21/16 16:02,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,19,42200019,42200015,107.211.233.35,4/22/16 9:31,4/22/16 9:33,,,,,,,,,,205.160.165.83,4/22/16 16:35,4/22/16 18:13,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,20,42200020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,21,42200021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,22,42200022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,23,42200023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,24,42200024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,25,42200025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
422000,26,42200026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,10,42300010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,11,42300011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,12,42300012,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,13,42300013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,14,42300014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,15,42300015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,16,42300016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,17,42300017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,18,42300018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,19,42300019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,20,42300020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,21,42300021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,22,42300022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,23,42300023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,24,42300024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,25,42300025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
423000,26,42300026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,10,42400010,4240008,70.210.76.163,4/13/16 10:52,4/13/16 10:54,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,11,42400011,4240009,75.75.222.3,4/14/16 8:58,4/14/16 9:00,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,12,42400012,42400010,75.75.222.3,4/15/16 12:34,4/15/16 12:35,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,13,42400013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,14,42400014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,15,42400015,42400011,75.75.222.3,4/18/16 10:46,4/18/16 10:48,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,16,42400016,42400012,96.80.221.86,4/19/16 8:58,4/19/16 9:00,,,,,,,,,,75.75.222.3,4/19/16 17:51,4/19/16 17:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,17,42400017,42400013,75.75.222.3,4/20/16 10:24,4/20/16 10:26,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,18,42400018,42400014,75.75.222.3,4/21/16 11:51,4/21/16 11:54,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,19,42400019,#NULL!,,#NULL!,#NULL!,,,,,,,,,,75.75.222.3,4/22/16 17:48,4/22/16 17:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,20,42400020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,21,42400021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,22,42400022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,23,42400023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,24,42400024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,25,42400025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
424000,26,42400026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,10,42500010,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,11,42500011,4250009,136.181.195.255,4/14/16 14:42,4/14/16 14:44,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,12,42500012,42500010,136.181.195.255,4/15/16 15:36,4/15/16 15:38,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,13,42500013,42500011,136.181.195.255,4/16/16 15:21,4/16/16 15:23,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,14,42500014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,15,42500015,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,16,42500016,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,17,42500017,#NULL!,,#NULL!,#NULL!,,,,,,,,,,204.22.164.164,4/20/16 21:45,4/20/16 21:50,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,18,42500018,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,19,42500019,42500015,204.22.164.52,4/22/16 15:00,4/22/16 15:03,,,,,,,,,,204.22.164.52,4/22/16 20:51,4/22/16 20:58,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,20,42500020,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,21,42500021,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,22,42500022,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,23,42500023,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,24,42500024,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,25,42500025,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,26,42500026,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
426000,10,42600010,4260008,68.56.67.37,4/13/16 10:50,4/13/16 10:52,,,,,,,,,,68.56.67.37,4/13/16 21:53,4/13/16 22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
426000,11,42600011,#NULL!,,#NULL!,#NULL!,,,,,,,,,,68.56.67.37,4/14/16 17:56,4/14/16 17:58,,,,,,,,,,,,,,,,,,,,,,,,,,,
426000,12,42600012,42600010,68.56.67.37,4/15/16 9:39,4/15/16 9:41,,,,,,,,,,68.56.67.37,4/15/16 19:10,4/15/16 19:14,,,,,,,,,,,,,,,,,,,,,,,,,,,
426000,13,42600013,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
426000,14,42600014,#NULL!,,#NULL!,#NULL!,,,,,,,,,,,#NULL!,#NULL!,,,,,,,,,,,,,,,,,,,,,,,,,,,
426000,15,42600015,42600011,68.56.67.37,4/18/16 11:06,4/18/16 11:09,,,,,,,,,,68.56.67.37,4/18/16 20:27,4/18/16 20:31,,,,,,,,,,,,,,,,,,,,,,,,,,,
426000,16,42600016,42600012,35.13.51.168,4/19/16 10:21,4/19/16 10:23,,,,,,,,,,68.56.67.37,4/19/16 21:39,4/19/16 21:44,,,,,,,,,,,,,,,,,,,,,,,,,,,
426000,17,42600017,42600013,68.56.67.37,4/20/16 11:38,4/20/16 11:40,,,,,,,,,,68.56.67.37,4/20/16 17:45,4/20/16 17:54,,,,,,,,,,,,,,,,,,,,,,,,,,,
426000,18,42600018,42600014,35.13.48.103,4/21/16 10:22,4/21/16 10:24,,,,,,,,,,166.176.251.232,4/21/16 22:51,4/21/16 22:55,,,,,,,,,,,,,,,,,,,,,,,,,,,
